x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
-0.82496279,0.970556262,0.578086624,0.514647931,-3.638991086,0.151774887,2.594439411,-1.875526915,-1.603260618,-0.126326273,0.463884138,3.761832146,1
0.42227951,-0.836885282,0.568738875,0.368766727,-0.155254824,-1.591853151,2.077917421,0.484839934,1.76725311,-1.757450304,-0.443384141,0.795680542,1
-1.067819777,1.861172767,-1.868093395,1.924555881,-2.641009605,-3.845464409,1.972741564,0.52071333,1.951497442,-3.785574085,-1.89337087,-0.259406766,0
-1.185991351,1.00468958,4.342749977,-0.368531584,0.607681127,-1.490647061,-2.537272515,0.267191949,1.190658955,-0.372553298,-1.033099432,-2.127790032,0
-0.291920438,0.996550544,1.470794652,-1.378241711,-1.159963154,0.34211624,1.088985744,-1.30131481,-1.3172322,2.030864864,-1.053289361,1.068421014,1
1.224447302,-2.997435938,1.040352498,0.894999183,-0.538789902,-1.432225286,0.600159243,-3.980222092,0.700859944,0.04173319,0.303647009,-0.429112661,1
2.316336939,2.352067707,-0.391897221,0.181776053,0.987915731,0.130227098,-2.72163789,1.804111822,-0.251322807,-0.54439819,0.387056785,1.902632108,0
-0.938254733,-0.039383078,-0.018045911,-2.640022316,-0.42770131,2.020636363,0.336654455,-2.43623919,-2.237016513,-1.324007346,-0.974256605,-1.047982132,1
-0.581624845,-0.799761979,-0.53997955,-0.200578876,-1.813454144,2.776882344,-1.039429063,1.130505505,-0.218447123,2.179847375,-0.932502846,0.044778092,0
1.465969825,1.423506797,-1.346205436,0.612316616,-0.448386046,-0.820610924,-2.3237491,2.37448458,-0.041517654,-2.352202598,-1.042651542,1.602217434,0
0.558906125,0.254495089,1.26482143,1.189229049,-0.247757354,0.095738112,1.293476207,-2.044065743,1.977768293,1.40068146,-1.95498447,0.333749286,0
0.676205475,0.043186795,4.077672677,-1.169156306,3.341954238,0.479631016,-1.408191727,1.29859221,2.960713327,-0.137620902,1.530221069,-0.846666982,0
1.177584441,1.329468899,2.603726982,0.262394121,-1.112985997,-0.732726613,-1.806227842,-1.351387359,-0.849278718,1.22465174,0.901450479,-0.899044759,0
3.359310574,0.970126099,-0.254896992,0.669829992,1.430644794,0.848449347,-1.277094963,1.19500473,2.729771746,-0.54973568,-1.080787843,-0.695879691,1
-0.425527322,0.207871442,-1.322375146,0.054518801,-0.930420652,2.27132798,-0.39514323,1.713829906,-1.571747888,2.508733962,0.132566265,-1.933475217,0
-0.913113062,0.969590161,-0.098696863,-0.512530695,-1.018504799,-1.319128906,2.446654339,-1.969955875,1.47011754,0.706952842,-1.177211086,-0.308100034,1
1.135827915,1.671520932,-0.309335939,-0.510515457,-0.350287674,0.786219213,-1.625257057,-0.381543389,0.956327529,-0.180483897,1.146964769,0.266523843,0
-0.168257921,1.24254477,1.067549763,3.054618921,2.066083076,0.080955041,-1.081231548,-0.437725735,-1.295619725,2.086927048,-2.072460279,-1.075688073,1
-1.910686436,-2.188061785,-2.755345885,0.435206872,0.394228053,0.43102922,2.593087467,2.665348911,0.681220599,0.133985319,1.794698982,-0.10132175,0
-1.056890061,0.44663072,3.029608136,-1.16531461,-0.484811344,0.499224785,2.308109853,0.366066494,-0.200534692,2.61014957,0.937150176,-0.174874668,1
0.158827977,1.556843746,-1.523413374,0.214785484,0.444899292,0.572369273,1.444876211,-0.077244348,-0.860665658,-0.337225145,0.555907099,1.592361134,0
0.160492746,3.49746359,-0.808172403,-0.387542522,-0.837397177,0.397340412,0.09291641,1.274139524,-0.007666948,1.827539217,-0.292782107,0.586283552,1
-2.117080363,-3.063276688,0.5026777,0.341317147,0.317772471,0.169564748,-0.238469835,-1.172519504,-0.911629066,0.100082803,1.343012198,-1.245726409,1
-0.222638038,1.460113018,2.986513236,2.605315965,-1.835310924,-1.085555619,-1.054911023,-3.320870715,0.625956451,0.201356743,1.056487109,2.005421611,0
2.863629112,1.602348186,1.837642281,0.721470853,0.116988156,-0.027638002,1.63348049,-0.57401763,0.793399248,1.239446616,-0.392546072,-0.205499446,1
-3.070145443,-1.416921719,-3.163464549,2.439262418,2.124952096,-1.735875152,-0.974514487,2.270237334,1.452840105,0.620616218,0.045056056,0.182650701,1
0.313303436,-2.072438053,0.077136519,-1.390980056,1.792941519,0.82916286,3.610404357,1.576979759,2.492785981,-1.670181656,0.708609125,-0.349581446,0
-1.081406355,-2.407072287,-1.810727658,0.037740746,-0.188131205,1.392674658,1.623607155,1.406077929,1.961997205,-0.519134574,-0.527066115,0.982653405,1
-1.012225095,1.021400752,-0.421481293,0.418435558,1.060523856,1.019271945,0.21385432,3.460933055,-1.577273663,-0.528494499,-1.392597085,1.372493853,0
0.357641791,1.259510157,-3.346970991,1.420134746,-1.080396287,0.649532095,-1.24478786,-1.566794893,-0.142203411,-0.686591661,0.396382999,-0.554410341,1
2.067539906,-1.289888016,0.467812296,-1.858275176,-1.853145843,-0.807320211,-1.405599399,-1.402584194,1.896835182,-0.623770389,2.287995416,0.505514159,1
1.746434976,-1.428144095,0.842361628,-1.608297767,0.38761686,0.717784006,0.443113922,2.828399479,1.338571925,1.817646581,-2.353783081,2.683634874,0
1.468422647,-0.651419528,-2.549921243,-0.756951781,-0.015703989,1.219516005,-0.964837446,-0.37439481,2.122676919,0.081416445,4.391112719,1.912500995,0
1.607240065,-2.214414952,-1.582738488,-1.922729694,-0.858698707,-0.542903476,-1.367039781,0.19347868,-0.470203165,-1.110201732,1.552495604,0.593431515,1
1.081974823,-0.896894826,-0.832944373,0.098683566,-2.890482721,1.509309191,-3.524303705,2.832994649,1.073580967,1.006586667,1.999940511,0.801613285,1
1.908453464,-0.035517209,1.008862178,-2.583712548,-1.173753101,-2.809586669,-0.188749187,0.58950577,0.994487052,-0.396693786,0.953620975,-0.532782155,0
2.95740284,-0.994613222,-2.909649171,2.8000671,-2.466033973,1.590573929,1.252195015,2.568106887,-2.260279996,2.287677512,1.400689974,-2.551735683,1
-1.933598643,0.819660597,0.569418079,-0.403726929,0.079397594,-0.43507226,0.7809091,0.58537217,4.706323654,0.127391842,-3.133078412,3.403908036,0
0.170643531,1.733388908,-0.166586173,-1.001077305,-0.801148859,-2.326737449,-0.047692295,0.750209363,1.849607126,0.642574914,-2.442962567,-2.946244586,0
0.477909381,3.001975261,2.207717999,-0.822909622,1.377296327,-0.144037967,0.535162462,2.663591654,1.782792402,-2.642911325,-1.686154964,-1.192609738,1
1.075369212,-0.590945731,-0.719538687,0.535370416,-0.882675374,-0.384487784,1.06989353,-0.682597599,-2.43383625,0.914008998,-1.657450694,1.545098525,1
0.038882208,0.754646714,-2.192238314,-1.079791279,-0.754562544,1.630869409,-1.948241324,0.948806142,1.521644138,3.260608062,-2.525592391,-0.590892634,0
-0.508729762,-1.583911329,-0.105319335,1.595304633,-1.116017132,0.662835091,2.322438447,2.290106038,0.514116391,0.486480607,-1.463720048,-2.552685527,0
0.057601553,2.168396201,-1.156975906,1.30966295,0.942923622,2.12977924,-0.458384708,0.130200176,3.517990971,0.986822874,0.358798632,-0.575475464,0
-0.689570369,0.988683017,-1.485321387,1.634234066,-0.078773402,-0.397466729,-2.780765528,0.2384684,-1.254614664,-0.194145064,0.787256203,0.500415582,1
-1.278224592,-0.90680324,-1.585961898,-1.393943412,-1.68537929,1.957245343,-2.547538402,-0.264444246,-0.671543903,0.055426088,-1.64273477,1.043762668,0
-0.849248059,-0.504486121,1.707678575,-0.437387193,-3.526540604,1.616163299,1.504613123,-2.529743842,-1.48713032,0.917024483,-1.249471952,-2.612147348,0
0.575899029,0.773969534,-1.580655062,0.495183651,-0.914430563,0.357979935,1.385897338,0.178268119,-1.432692024,-2.607248083,-0.281853752,0.00181514,0
-0.46208787,-1.844642462,-3.080182477,1.423121634,1.645524155,-0.79085432,-0.255959789,1.399923535,-0.940812513,-1.806015933,2.841238016,0.441304103,0
-2.526788351,-0.830557984,-0.566950848,-0.097005812,-1.696088232,-0.666560503,-1.514804235,1.681713858,-0.289027045,0.301877285,0.898165067,2.551271699,1
0.085134074,1.031581035,-0.539076999,1.557271352,-0.70417267,-0.746918138,-1.541470393,1.373251691,1.693667229,2.103612256,2.549804902,-1.780990914,1
3.003083613,-1.891680089,0.715145017,1.203470731,0.150397671,-0.786408854,0.651722502,1.357584029,1.846094149,-0.16636487,-0.009783336,-0.702517217,1
-0.418796877,-2.321416068,-1.943963088,-0.25336887,-2.004000047,2.471367937,-0.555556235,-0.198277049,0.832368591,-0.796046807,-1.074622836,0.637664645,1
-0.675620002,0.403018546,-1.59882384,-0.444707661,0.44811581,-1.832557683,-0.216256746,2.174298389,-0.906314855,1.855275905,2.711980978,0.441085995,0
0.928989497,3.196039432,-0.62247539,-0.88471298,0.272939184,0.261162247,0.616304361,-0.108841884,1.437831019,3.113110537,-1.300086354,0.804170851,1
-0.447235817,-0.799956525,2.605755412,-1.241459045,1.95917371,1.473158818,1.133499556,-0.10555385,0.153342001,-1.54547715,-0.953478226,1.282439841,0
0.303328566,-0.812789937,-1.969031453,-0.474064051,-1.128428642,0.612953647,-0.448120523,3.364012004,0.815425239,-0.654175368,-0.756447004,1.227033474,1
1.07583268,0.72233017,0.206291356,0.234522211,-0.093838041,2.197078089,0.591912649,-0.892829828,-0.384054652,-0.889417507,-0.000258612,1.823807608,0
-0.175858102,-0.57532949,-1.766995182,-0.363996741,0.364433548,1.621008213,0.834661035,-0.59548735,0.456277096,-2.097358533,2.56905385,1.858284296,0
0.449702764,-0.122584405,-2.976385196,1.750394636,-0.703585772,1.350461264,-4.162177548,0.774568068,-0.111593985,1.146320076,-0.203263656,-1.563593241,0
-1.294776059,-0.777054774,-0.015252246,-0.853151617,1.405547522,0.287012947,1.70686447,1.250172299,-1.891296011,2.116329246,0.806926688,-0.919467394,0
1.053410175,-0.058956197,0.169882353,-1.089487738,1.454350451,0.689726731,-4.223410799,-0.013841747,-0.197602678,1.152377076,-0.878198363,-0.330259906,1
2.539695113,3.243527895,0.623360176,0.46125723,0.622235784,1.153149187,1.448303126,-2.276890598,-0.9217578,-0.258483918,0.079203168,-1.765631775,1
1.487708076,-1.311796241,-0.074447689,-0.3908356,-2.15786013,-0.879306446,-1.159211322,-1.071659864,-0.814505213,-0.088703082,-0.107800294,2.34866018,0
-0.405985809,-0.109549889,2.865560173,-0.524619072,0.15618845,-2.141007933,-0.07930202,-1.246818017,-0.927731675,1.684878974,2.042603176,0.623633307,0
0.324638951,0.477785609,0.454222931,-2.356366718,-1.533449646,-2.898028765,-0.424063948,-0.508673974,2.320375585,1.010249129,-0.268351147,-1.319237844,0
2.345721613,1.022379076,0.566775258,1.541305912,-1.279819532,1.467733662,-1.629576204,0.989608893,-1.253377746,-0.806546097,-0.291226263,-0.732280948,1
4.014941486,-1.205237832,1.248303121,-1.692508614,-1.14842696,0.497734282,1.761213462,3.272696306,1.999429945,-1.914951963,0.84179452,0.368202777,1
0.624993963,0.731233446,-0.020877591,0.434106656,-0.3850395,0.746311752,2.593600204,-0.21646712,-1.518149577,0.346756866,-0.862058711,2.949730307,0
-1.561201903,-1.855123901,-0.368303999,1.385916594,0.077277137,1.816305214,-0.038185704,-0.715718386,-0.877232376,2.710390781,-2.113748483,-0.993318465,0
0.206348662,1.576184386,-2.264686228,-1.445912032,-0.590137758,0.740339751,2.059192701,2.169459616,1.822487375,0.243312822,-0.166960268,-1.979350284,0
-0.376073269,-1.107479488,1.334744924,2.12025445,2.674989467,-2.251098547,-0.796149889,-0.266013265,-0.424771375,-3.052436432,0.73359906,0.977944422,1
1.295648955,0.87278941,-0.948318713,0.203804027,-0.217388187,0.641015137,-1.587657679,-1.186581964,2.147403349,-0.065663418,0.077796876,3.618182258,0
2.204006482,-0.047333298,-0.074918318,-1.05010057,0.09508781,0.603236828,-0.902029233,-1.28683958,0.108008296,1.126104638,-1.44646692,0.337990963,0
-2.014254847,-0.615514273,0.326640728,0.3054441,0.728063326,-0.665528089,0.367364167,-1.117682983,-0.457780236,3.009346117,0.32159115,0.356222274,0
-3.218790343,1.224418655,-1.516420018,1.125433074,-2.043706299,2.275631268,-1.941355051,1.539579115,1.45056753,3.034834796,2.509113169,-2.859124077,1
-0.664528124,-0.609753919,-2.762211656,-2.437379505,-1.444563127,-0.386370413,0.316028874,-0.053041134,0.787482292,1.4508041,-1.383403628,-0.345268282,0
-0.399218195,0.975416226,2.226943844,0.981167096,-1.774250133,1.691835222,3.659586284,-0.89114841,-1.79973137,-1.845227108,1.050964581,1.193023163,1
1.857595254,2.026321827,0.421560786,0.724851746,0.170414717,0.408510673,-1.028089068,-0.19200064,-3.644698691,0.077681536,2.330488649,0.811259706,0
3.161079586,1.68710562,0.993202066,1.508114499,-0.766449382,1.834795557,1.039818238,0.460811764,1.269376154,-1.901941684,0.433253713,1.027114223,1
-0.937522588,-0.05904152,0.838246366,-0.964966713,-4.46311804,-2.681049406,2.226638107,1.469445593,-0.170223432,0.454114228,0.087954005,0.674195377,1
-1.215972104,-0.41827509,-1.406857281,-1.846362153,-1.168797086,1.176982214,-0.877629201,-0.881810495,-1.496557703,-0.833927771,3.969955151,2.664291039,1
-2.950056832,1.689222375,-1.112161875,-1.817416958,-1.059696666,0.949474473,-2.633099116,-2.062354131,1.264535066,0.192361129,0.712929255,-1.118058612,1
1.686434078,0.295304028,0.069647329,0.403755052,-0.830264447,0.789784946,1.018370097,-1.571653262,-0.642933106,-0.133301952,-0.816669966,-0.037974472,0
1.463827089,-1.309985098,-0.363624173,-1.195249703,-0.511267593,1.05705666,-0.148787734,0.967607252,1.13621352,-1.107123554,1.254030366,-1.834136844,0
1.694571173,-1.279401914,-0.217205413,0.133248998,0.008021059,-2.001350889,-0.455723177,0.683888703,-1.684942493,2.539637049,-0.614754607,1.637035221,0
-0.613571578,-0.154319094,-1.906661023,-0.740437147,-1.640924284,-0.532702629,-1.172625926,4.39423772,0.472385302,-1.211306867,0.653297871,2.386345846,0
2.681037577,-0.640526282,1.357888698,-1.858088209,0.195412893,-0.785790032,-3.669169405,0.575067485,-0.918149631,0.100211278,1.599913756,-0.473133747,1
-0.78330184,0.164054239,-2.434937769,0.335052305,0.036357457,0.311533616,1.87605629,2.573734733,1.349772229,-2.669569167,1.884566386,1.396192407,0
1.470995475,0.864205844,-0.491392104,-1.352396844,1.188268775,1.736319488,-0.848310112,-1.915124721,0.092849379,1.364371524,-0.63549281,0.520463718,0
1.468266538,-2.57049975,3.291617386,2.596032517,0.631059219,-1.353767141,2.096061138,2.504616783,-0.172223574,0.848424564,-1.708079934,0.196022059,1
-0.412891452,2.829633985,-0.806386042,-0.700460558,-4.054427898,0.360917505,-3.166445749,-0.423368294,1.407761595,-0.175818106,1.882376998,-0.318812025,1
0.249190214,-1.260270475,-1.187220486,0.680096802,0.432551581,-1.487175671,0.97766347,-0.28701191,-0.329136231,3.262006154,2.541434858,-2.213747018,1
1.636672809,0.678487444,1.462855202,0.425951063,0.64334942,2.782305886,-0.916763712,0.546055492,-0.811275791,-0.130280576,-1.236496646,1.476733225,0
-1.432476523,-2.2200175,-2.898922806,-1.359137531,0.248737213,1.245124724,0.557057636,-0.186431285,-1.672854493,2.494879905,-0.281707046,0.034501253,1
-0.014924703,-1.770918086,-1.253863437,1.169150081,2.233914715,1.824815814,1.427206285,2.354475686,0.129911684,-2.19678093,0.063908545,-1.355613156,0
-2.734105814,-3.263815389,-0.006978454,1.256680085,1.423599425,1.907971211,-1.332885665,0.515689273,2.621344536,-0.114217659,0.204711867,-1.085544008,1
0.692375246,-0.104854045,0.671708477,-0.350617899,0.485009761,-1.316550067,1.134156804,-2.222223629,1.528702158,1.870443173,0.464372588,-0.065705709,0
2.698076909,-4.598397746,0.73565078,0.615660947,-2.170162584,-0.36938601,0.430401544,-0.958435872,0.961355033,1.320468618,-2.485522123,0.819893582,1
-0.081960023,-0.888276378,-0.310995821,0.083270595,1.580264103,0.147783698,-2.614399484,-1.331124983,-0.623331787,-0.418037487,-1.665703305,-0.135561029,1
-3.638636838,-0.643771915,2.468747709,-0.860596788,1.075295272,-0.157524378,-3.494438066,-1.829406174,-2.991556011,-1.694283954,1.660158778,1.304993946,1
-1.054784849,2.158577523,-0.952836854,0.858573407,0.065265092,-1.29786642,1.954678169,0.288948774,1.259693247,-1.098534623,0.967205085,1.157817029,1
3.806141299,2.212805651,1.220476488,-0.884936359,-0.401639089,0.585885094,3.134216916,1.072005941,0.823344994,2.4038881,-0.542517832,0.033661949,1
-0.590807282,0.625630284,0.566184537,0.376529385,-0.196793483,-0.28965161,0.316248616,-0.714686994,0.299963573,-0.907581856,1.229138712,-0.248959095,0
0.224456915,-0.470922785,-1.284508066,3.441157877,1.094269249,-0.823671314,0.810621448,-1.095667401,-0.501455839,-0.603060313,-2.944345096,0.93376498,0
1.719622411,-1.148380675,0.238331683,1.287708393,-1.662206396,0.091525362,4.250983651,4.113583471,0.88585595,-0.699498603,-1.552112841,0.383003454,0
0.290742328,-1.224000404,-0.427933341,-0.19747065,0.348845969,-0.392407303,0.49677851,-1.924297849,0.331582988,-0.526632043,1.003290808,1.287671632,1
-0.118926278,-0.429498783,0.107707948,-0.260408829,-1.267579942,1.030460359,-2.767686512,0.292909987,-1.462017509,0.813277281,-1.115201568,-0.187773535,0
1.259695561,-1.716712884,-3.58244057,0.240852351,1.011957594,2.584469023,-2.145000676,1.583940319,-0.382625568,0.511035183,0.059424977,-0.769651288,0
1.688923848,1.7917711,-1.582092103,0.572736706,0.425906649,1.323222662,-1.133745754,1.96716926,-2.289835563,0.188437047,-2.577984709,0.43571147,0
-1.918022485,-2.273386129,0.590165116,2.240215111,-0.648957643,-1.473682196,1.054968946,0.241587619,1.129970758,-0.253413425,-1.398722363,-0.785047496,0
1.148042978,0.153362283,-0.635106587,-0.462898181,2.72635177,1.365604833,-0.101510874,-1.365380923,-1.39046506,-0.366823798,1.413975456,1.305422032,1
0.235577094,-0.444881819,-1.23676152,-3.245466233,-0.118855747,-1.226208112,1.354510269,1.037634514,0.637703739,-0.177950418,-1.785186415,-0.328772002,0
-2.036078354,-2.465167599,0.670820953,2.382566789,-2.394321542,-1.63173602,-2.171952565,0.3149995,-1.558369245,-0.214226532,-0.529037979,-1.246207545,0
-0.651648478,-0.059408072,-2.042802581,1.859820034,1.911370739,-2.165479314,1.35927905,-2.255926279,-1.786030293,-1.448056712,-0.357857698,0.356345964,0
-0.60093542,0.240250072,-2.296781327,0.988623356,2.429801488,-1.41156975,0.168435395,-0.991854264,0.689343611,0.281647439,0.330151764,1.06798007,0
0.047118118,-0.780395032,1.167731546,0.678631811,-1.463562441,0.53383647,-1.088420672,-0.846259553,0.647366352,0.809415713,1.56112592,-0.002795702,0
0.244204951,-1.884863028,-2.356991424,-1.392210393,0.465859377,-1.225831857,-3.913009667,2.120796162,0.44943519,-1.020508214,1.706289928,2.021772905,0
-1.332831365,-0.919129148,-1.620601156,-1.649464459,0.93772015,-1.182879873,-0.08873379,0.624917695,2.70491738,0.102561572,-0.44267862,-0.043388784,0
0.434075083,-1.014264073,-0.006347535,0.177024451,-2.253068279,-2.016445638,1.128087319,1.873532639,-0.471133097,-1.805474386,2.115595367,-1.437069326,1
-0.602739135,-0.227878788,-1.099931598,-2.187569586,-0.695433156,1.281184655,-0.142713001,-2.822176315,0.395602765,-1.173186535,0.291104733,-1.759091814,0
-0.930632153,-2.307743516,-2.717660948,4.366725397,-0.538337015,1.457695738,0.364228404,1.194608998,1.320534848,-1.407721887,0.241706076,-0.632844989,1
0.464674261,-2.293795,0.793638273,2.114839654,0.519604985,0.421639179,-0.083740541,0.923415206,0.234525013,1.997241345,1.26278839,1.984547161,0
-1.714466812,2.059446525,1.160912076,-4.330870569,2.217375892,-1.666914018,-3.718116242,0.162165028,1.553921984,-3.385970362,-0.609147392,-0.987364112,1
-0.796100855,-1.765587892,-1.665986644,2.038027316,-1.800164892,0.17642565,-0.155837271,-0.990970168,-0.361168367,-0.856703525,0.745197306,-0.963447083,0
-2.025542262,0.609833226,-2.495429564,0.485931553,-0.257343506,1.848218471,1.934565429,2.013891693,0.656573073,0.321397827,1.012570722,-0.698368555,0
-0.844951574,-0.725074463,-1.004224024,-1.814887554,1.104782302,1.853100913,-1.452476096,0.874525587,-1.927112469,-0.146283353,-1.241066967,-0.727665165,0
-1.92358197,1.396231314,-0.003603641,-0.831268473,2.053943106,-1.470930167,2.885727825,1.429622613,2.914600199,0.272183651,1.841231089,-1.302910377,1
2.112543989,1.648470477,-0.553310371,-2.754152703,-0.358081222,-2.787731394,-1.846518162,-0.526444214,-0.322078466,-2.468155673,2.896574608,3.592575254,0
-0.278477724,-1.08941815,-1.08636666,2.380798479,1.426609855,0.493199787,-1.772067151,-0.366579297,-0.421197955,1.086002787,2.229631821,3.860500292,1
0.425908064,-3.168352302,0.146208595,0.372631481,0.021071067,1.569093679,-2.263230104,-0.362828152,-1.430782594,-1.394823204,-1.471847065,1.321181487,1
0.294861194,1.363174867,-2.937442272,-1.612822509,-3.291711026,-0.817065104,1.227847317,-0.973689601,0.18973397,-0.534621714,-1.721918272,0.51016331,1
-1.438927883,0.549888654,-0.039129196,1.635674465,0.878514133,-1.558323431,-0.306261031,0.086423387,1.486542166,0.610906319,-2.536907162,-0.26913549,0
-0.976853892,-1.073161536,0.080468355,0.535178189,-0.997587876,-0.721093256,1.361791395,0.087646546,-0.623745317,2.717680217,-0.107566552,2.630438985,0
-0.992367735,-0.365221295,0.695600798,0.759473353,-0.361778816,2.025333015,1.634783307,2.285964016,1.231320753,1.959020378,0.828863641,0.935240458,1
0.143045432,-2.321474678,0.092706767,-2.788178408,1.631254626,2.560263247,-1.723629257,-2.288527115,0.557830718,1.401957814,-0.051762207,0.488439769,0
0.779181465,-1.440657866,0.417156578,1.338271654,0.476981758,1.610081249,-0.393034247,1.640117574,2.459922166,-2.416317775,-1.353645065,-0.834074944,0
2.666076426,-0.426640857,-0.839083864,1.903626957,0.628665898,0.770527541,-1.79260444,2.06362952,0.797953251,-0.193270884,2.019691046,-0.277002304,1
0.597086622,2.12446884,2.770643055,4.012278912,0.47256167,-1.222297021,-0.458731732,-2.697485101,1.291637579,0.123921565,2.222261197,-0.594824978,0
-2.454226392,-1.776834413,-2.86806504,-0.972661784,-0.357236783,-0.909715068,1.774863409,-2.189054762,-0.445681232,-1.031109037,1.100296364,0.140216823,1
-0.063854299,-0.284919479,-1.593360458,-4.674396996,1.984505287,-1.673703373,0.459336729,-2.522855507,-1.84534923,0.986368363,0.947265245,-0.127017132,0
1.827632881,-3.017781688,0.545827082,-0.608460609,3.597341367,1.306723174,-2.156545509,-0.555425815,-0.781280399,0.104552281,2.186477831,-0.008998223,1
-1.0459945,0.162833815,0.407448591,-0.69527471,-2.335391025,-0.27011008,1.206986888,-0.339400262,-2.044167008,-0.387750869,-0.572767391,-2.661664304,1
0.716411478,0.735835352,0.497834348,0.807553246,1.499934588,2.49944695,-1.911996747,-0.822600714,-1.349086192,-1.275235861,-0.847271364,-1.510746036,0
0.919811351,-1.361385393,0.942215588,-0.421188535,-0.4224682,-1.092216055,-0.825887784,-1.959496224,1.19423827,-0.886477007,3.193124415,-3.534995302,0
0.445844731,-0.404580096,-0.314147453,0.932275906,-0.830668891,-2.386989773,-0.730940536,-1.017471022,1.870481626,-1.009355264,2.089644019,1.526407187,0
-1.833925867,-0.677434252,0.464579574,0.099984589,-0.85950812,-0.88891507,1.053874005,1.142615895,1.199879134,-1.355941047,1.03140039,-0.059782629,0
-1.203215485,-3.812047465,1.885591994,-2.606925062,-0.671445983,-0.727369271,-3.495220686,-0.755140367,-2.279037518,2.47073523,0.102983977,-1.020752475,1
1.043609801,0.168460007,1.021340684,-3.005397708,0.814086195,0.469822653,-1.481500195,-1.690922114,-0.596778839,-1.235821964,0.943049964,-0.847586539,1
0.712116728,-2.232637083,0.372044412,-2.047409815,-1.81851959,-2.13694353,1.203251454,1.82760237,-1.577727044,0.717140119,1.007075287,2.446348583,0
1.572237445,-0.488720805,-1.428794293,1.521796975,-0.52701108,1.354141771,0.388089384,1.070063246,-1.554035975,-1.285598786,-0.108531135,1.739370706,0
0.352679633,0.163757641,-2.159904817,0.831612128,-2.244580283,-1.137115549,-0.340676712,1.754604198,-1.457546795,2.37588828,-2.945895365,-1.975586698,0
-2.412794836,-1.318900393,-0.697311466,0.088736224,-0.401855817,0.241858076,-0.20612322,0.671050952,2.436554477,-2.360691513,1.637449075,-3.012587489,1
-0.93283121,-0.23305978,0.159966722,-0.479063752,2.630115107,-0.911140563,2.56587874,-0.387276086,-0.201652239,1.446682673,2.16559615,-0.699529592,1
2.004640899,1.322349211,-0.794017018,1.984236946,-2.854696724,1.305192225,-0.718585417,-0.412493997,-0.61368451,0.075993775,-2.730033712,1.205763985,1
-3.210208621,2.771108113,-1.300270427,3.805018977,-0.649350218,2.105933465,-1.223080295,-0.381675462,0.168657225,-0.226931543,1.033015322,-2.124926528,1
2.073913341,3.056082922,1.569852016,-1.988185378,-0.789489621,0.114988219,-2.784397136,0.354299254,-0.978430719,2.75160658,-1.21367583,-1.409270033,1
0.969974278,-1.744177047,1.64555633,0.848989249,0.740242787,1.143039817,-3.768374837,-0.160160838,1.618126805,0.607590897,-0.048634094,-1.913053993,0
0.965966431,-1.124096435,1.711579567,1.131320045,-2.557230153,0.361474485,1.104373633,-0.772332798,-0.589048847,-2.832719409,-0.009697013,0.318668838,0
-0.968786817,-1.479833211,-0.972348209,3.315538207,-0.909221834,2.235036817,0.225027197,-3.404061817,0.761422167,-1.711987628,-1.056796638,1.447822918,0
1.056914683,-2.564701166,1.445700147,0.536782855,0.132134359,0.06153104,1.862107092,-0.038565568,2.028159141,1.639297868,0.350113975,1.189124613,1
-0.404748082,-0.493363727,1.138857292,-0.08657684,0.528738515,0.047565967,-0.797960425,-0.492584703,1.581223878,0.742901928,0.413496991,3.440446209,0
0.622984681,0.579301881,-3.996880499,-0.804586351,-2.147450031,0.432781763,-1.618743059,1.05409899,1.861708018,-0.52461787,2.44200901,0.600988167,0
0.564383198,-0.027243005,0.087359511,-0.097548591,-0.367925421,0.916850937,1.508998189,0.841263676,0.048128484,-1.137991678,-1.266838327,-0.848662033,0
1.047533445,-0.878096334,0.289629489,-0.852009259,0.494171439,-1.135542161,0.513949896,-1.766389855,1.079592352,-2.778144669,-2.218991694,0.462459761,1
0.541938188,0.883153794,0.604776352,-1.097702602,2.531074255,-0.704043614,-0.382025676,-0.902894924,3.270477889,-1.860866402,1.504420646,-0.361200042,0
-1.591497616,1.556467044,0.47823784,0.532366158,-1.468565591,0.656626666,-0.617686055,-0.755314973,0.680332473,0.123256892,-0.614404449,-1.714427485,0
0.839775939,2.479447049,-0.641543653,0.084759395,2.047987668,1.397026917,-0.937703284,-0.989876885,1.092245364,2.375452454,1.155176513,-0.623859848,1
-1.332252969,-2.831558499,-0.516862318,-1.122379182,0.922710425,-2.274548735,0.755493453,0.879141951,-0.572305619,-0.520816682,-1.646223662,-2.026887073,1
-0.334026726,1.02519484,2.354627422,-0.404384336,2.007440745,-1.209127615,-3.137469575,0.446362608,3.589737446,1.256104577,-0.331677732,-1.26209241,1
0.017975124,-2.335407818,-1.004010306,0.830546402,-0.00447265,0.978891752,0.333190063,-0.698040311,1.731329619,0.1850176,-1.621852977,1.344157645,0
0.159467405,-3.045508186,2.867155511,-0.104093997,3.85384061,-2.088028224,-0.020961134,-0.586978705,-0.1672411,0.215493375,1.307776157,-1.903059221,1
1.597460375,-0.86539507,2.492734814,1.711025654,0.274144335,-0.579311787,-1.088688555,0.386723709,0.345645199,1.207160083,1.830787216,0.141759431,0
0.667734145,2.256846509,0.491372934,-1.763621178,-1.808700181,-0.043581211,-3.187795644,0.27292771,1.487905032,-0.854124386,-1.012815852,2.507413321,1
